budget_for,year,head_title,level_code,total_actuals,total_estimate_py,total_revised_py,total_estimate_cy,level_col,head_title_updated,level_num,min_level,ref_id,display_title,category,slug
police,2020-21,police__null__district police__general security related expenditure__deployment of central and other police force__minor works,2055__0__109__3191__641__14,1.2009,0.2948,0.2948,0.2742,level_6,police__district police__general security related expenditure__deployment of central and other police force__minor works,6,6,2633,Police -> District Police -> General Security Related Expenditure -> Deployment Of Central And Other Police Force -> Minor Works,district police - general security related expenditure,police_district_police_general_security_related_expenditure_deployment_of_central_and_other_police_force_minor_works
police,2021-22,police__null__district police__general security related expenditure__deployment of central and other police force__minor works,2055__0__109__3191__641__14,0,0.2742,0.2742,0.27,level_6,police__district police__general security related expenditure__deployment of central and other police force__minor works,6,6,2634,Police -> District Police -> General Security Related Expenditure -> Deployment Of Central And Other Police Force -> Minor Works,district police - general security related expenditure,police_district_police_general_security_related_expenditure_deployment_of_central_and_other_police_force_minor_works
police,2022-23,police__null__district police__general security related expenditure__deployment of central and other police force__minor works,2055__0__109__3191__641__14,0.2454,0.27,0.27,0.243,level_6,police__district police__general security related expenditure__deployment of central and other police force__minor works,6,6,2635,Police -> District Police -> General Security Related Expenditure -> Deployment Of Central And Other Police Force -> Minor Works,district police - general security related expenditure,police_district_police_general_security_related_expenditure_deployment_of_central_and_other_police_force_minor_works
police,2018-19,police__null__district police__general security related expenditure__deployment of central and other police force__deployment etc,2055__0__109__3191__641__29,69.7574,246.6462,246.6462,182.84,level_6,police__district police__general security related expenditure__deployment of central and other police force__deployment etc,6,6,2636,Police -> District Police -> General Security Related Expenditure -> Deployment Of Central And Other Police Force -> Deployment Etc,district police - general security related expenditure,police_district_police_general_security_related_expenditure_deployment_of_central_and_other_police_force_deployment_etc
police,2019-20,police__null__district police__general security related expenditure__deployment of central and other police force__deployment etc,2055__0__109__3191__641__29,241.8181,182.84,182.84,120,level_6,police__district police__general security related expenditure__deployment of central and other police force__deployment etc,6,6,2637,Police -> District Police -> General Security Related Expenditure -> Deployment Of Central And Other Police Force -> Deployment Etc,district police - general security related expenditure,police_district_police_general_security_related_expenditure_deployment_of_central_and_other_police_force_deployment_etc
police,2020-21,police__null__district police__general security related expenditure__deployment of central and other police force__deployment etc,2055__0__109__3191__641__29,182.84,120,140.0639,86.22030000000001,level_6,police__district police__general security related expenditure__deployment of central and other police force__deployment etc,6,6,2638,Police -> District Police -> General Security Related Expenditure -> Deployment Of Central And Other Police Force -> Deployment Etc,district police - general security related expenditure,police_district_police_general_security_related_expenditure_deployment_of_central_and_other_police_force_deployment_etc
police,2021-22,police__null__district police__general security related expenditure__deployment of central and other police force__deployment etc,2055__0__109__3191__641__29,140.0638,86.22030000000001,162.9813,117,level_6,police__district police__general security related expenditure__deployment of central and other police force__deployment etc,6,6,2639,Police -> District Police -> General Security Related Expenditure -> Deployment Of Central And Other Police Force -> Deployment Etc,district police - general security related expenditure,police_district_police_general_security_related_expenditure_deployment_of_central_and_other_police_force_deployment_etc
police,2022-23,police__null__district police__general security related expenditure__deployment of central and other police force__deployment etc,2055__0__109__3191__641__29,156.7139,117,117,99,level_6,police__district police__general security related expenditure__deployment of central and other police force__deployment etc,6,6,2640,Police -> District Police -> General Security Related Expenditure -> Deployment Of Central And Other Police Force -> Deployment Etc,district police - general security related expenditure,police_district_police_general_security_related_expenditure_deployment_of_central_and_other_police_force_deployment_etc
police,2018-19,police__null__village police__village police/village defence organisation__null__salaries,2055__0__110__474__0__1,7.9715,12.0946,13.899699999999998,13.262,level_6,police__village police__village police/village defence organisation__salaries,6,6,2641,Police -> Village Police -> Village Police/Village Defence Organisation -> Salaries,village police,police_village_police_village_police/village_defence_organisation_salaries
police,2019-20,police__null__village police__village police/village defence organisation__null__salaries,2055__0__110__474__0__1,7.7334,13.262,13.284,12.2073,level_6,police__village police__village police/village defence organisation__salaries,6,6,2642,Police -> Village Police -> Village Police/Village Defence Organisation -> Salaries,village police,police_village_police_village_police/village_defence_organisation_salaries
police,2020-21,police__null__village police__village police/village defence organisation__null__salaries,2055__0__110__474__0__1,7.6416,12.2073,12.2623,8.6065,level_6,police__village police__village police/village defence organisation__salaries,6,6,2643,Police -> Village Police -> Village Police/Village Defence Organisation -> Salaries,village police,police_village_police_village_police/village_defence_organisation_salaries
police,2021-22,police__null__village police__village police/village defence organisation__null__salaries,2055__0__110__474__0__1,7.7204,8.6065,9.806500000000002,11.443700000000002,level_6,police__village police__village police/village defence organisation__salaries,6,6,2644,Police -> Village Police -> Village Police/Village Defence Organisation -> Salaries,village police,police_village_police_village_police/village_defence_organisation_salaries
police,2022-23,police__null__village police__village police/village defence organisation__null__salaries,2055__0__110__474__0__1,7.4461,11.443700000000002,11.443700000000002,13.8495,level_6,police__village police__village police/village defence organisation__salaries,6,6,2645,Police -> Village Police -> Village Police/Village Defence Organisation -> Salaries,village police,police_village_police_village_police/village_defence_organisation_salaries
police,2018-19,police__null__village police__village police/village defence organisation__null__office expenses,2055__0__110__474__0__4,0.06179999999999999,0.1197,0.1197,0.0992,level_6,police__village police__village police/village defence organisation__office expenses,6,6,2646,Police -> Village Police -> Village Police/Village Defence Organisation -> Office Expenses,village police,police_village_police_village_police/village_defence_organisation_office_expenses
police,2019-20,police__null__village police__village police/village defence organisation__null__office expenses,2055__0__110__474__0__4,0.0072,0.0992,0.0992,0.04879999999999999,level_6,police__village police__village police/village defence organisation__office expenses,6,6,2647,Police -> Village Police -> Village Police/Village Defence Organisation -> Office Expenses,village police,police_village_police_village_police/village_defence_organisation_office_expenses
police,2020-21,police__null__village police__village police/village defence organisation__null__office expenses,2055__0__110__474__0__4,0.01879999999999999,0.04879999999999999,0.04879999999999999,0.0455,level_6,police__village police__village police/village defence organisation__office expenses,6,6,2648,Police -> Village Police -> Village Police/Village Defence Organisation -> Office Expenses,village police,police_village_police_village_police/village_defence_organisation_office_expenses
police,2021-22,police__null__village police__village police/village defence organisation__null__office expenses,2055__0__110__474__0__4,0.0259,0.0455,0.0455,0.0645,level_6,police__village police__village police/village defence organisation__office expenses,6,6,2649,Police -> Village Police -> Village Police/Village Defence Organisation -> Office Expenses,village police,police_village_police_village_police/village_defence_organisation_office_expenses
police,2022-23,police__null__village police__village police/village defence organisation__null__office expenses,2055__0__110__474__0__4,0.0083,0.0645,0.0645,0.0177,level_6,police__village police__village police/village defence organisation__office expenses,6,6,2650,Police -> Village Police -> Village Police/Village Defence Organisation -> Office Expenses,village police,police_village_police_village_police/village_defence_organisation_office_expenses
police,2018-19,police__null__village police__village police/village defence organisation__fr. vd__other charges,2055__0__110__474__975__26,32.6115,49.8385,67.73140000000001,68.643,level_6,police__village police__village police/village defence organisation__fr. vd__other charges,6,6,2651,Police -> Village Police -> Village Police/Village Defence Organisation -> Fr. Vd -> Other Charges,village police,police_village_police_village_police/village_defence_organisation_fr._vd_other_charges
police,2019-20,police__null__village police__village police/village defence organisation__fr. vd__other charges,2055__0__110__474__975__26,38.8881,68.643,68.643,80,level_6,police__village police__village police/village defence organisation__fr. vd__other charges,6,6,2652,Police -> Village Police -> Village Police/Village Defence Organisation -> Fr. Vd -> Other Charges,village police,police_village_police_village_police/village_defence_organisation_fr._vd_other_charges
