budget_for,year,head_title,level_code,total_actuals,total_estimate_py,total_revised_py,total_estimate_cy,level_col
jails,2020-21,jails__null__jail manufacturers__null__null__office expenses,2056__0__102__0__0__4,0,0.006999999999999999,0.006999999999999999,0.006500000000000001,level_6
jails,2021-22,jails__null__jail manufacturers__null__null__office expenses,2056__0__102__0__0__4,0,0.006500000000000001,0.006500000000000001,1e-4,level_6
jails,2022-23,jails__null__jail manufacturers__null__null__office expenses,2056__0__102__0__0__4,0,1e-4,1e-4,0,level_6
jails,2018-19,jails__null__jail manufacturers__null__null__maintenance,2056__0__102__0__0__17,0,0.05,0.05,0.3,level_6
jails,2019-20,jails__null__jail manufacturers__null__null__maintenance,2056__0__102__0__0__17,0.0495,0.3,0.3,0.33,level_6
jails,2020-21,jails__null__jail manufacturers__null__null__maintenance,2056__0__102__0__0__17,0.028999999999999998,0.33,0.33,0.3069,level_6
jails,2021-22,jails__null__jail manufacturers__null__null__maintenance,2056__0__102__0__0__17,0.0699,0.3069,0.3069,0.27,level_6
jails,2022-23,jails__null__jail manufacturers__null__null__maintenance,2056__0__102__0__0__17,0,0.27,0.27,0.243,level_6
jails,2018-19,jails__null__other expenditure__open air jails__null__maintenance,2056__0__800__489__0__17,0.0199,0.02,0.02,0.022000000000000002,level_6
jails,2019-20,jails__null__other expenditure__open air jails__null__maintenance,2056__0__800__489__0__17,0,0.022000000000000002,0.022000000000000002,0.0242,level_6
jails,2020-21,jails__null__other expenditure__open air jails__null__maintenance,2056__0__800__489__0__17,0.0218,0.0242,0.0242,0.0225,level_6
jails,2021-22,jails__null__other expenditure__open air jails__null__maintenance,2056__0__800__489__0__17,0.0242,0.0225,0.0225,0.0331,level_6
jails,2022-23,jails__null__other expenditure__open air jails__null__maintenance,2056__0__800__489__0__17,0,0.0331,0.0331,0.018000000000000002,level_6
jails,2018-19,jails__null__jails__district jails__movement of prisons__salaries,2056__0__101__486__600__1,0.3669,0.17980000000000002,0.2658,0.259,level_6
jails,2019-20,jails__null__jails__district jails__movement of prisons__salaries,2056__0__101__486__600__1,0.2065,0.259,0.259,0.2984,level_6
jails,2020-21,jails__null__jails__district jails__movement of prisons__salaries,2056__0__101__486__600__1,0.2655,0.2984,0.2984,0.3345,level_6
jails,2021-22,jails__null__jails__district jails__movement of prisons__salaries,2056__0__101__486__600__1,0.2908,0.3345,0.3345,0.3486,level_6
jails,2022-23,jails__null__jails__district jails__movement of prisons__salaries,2056__0__101__486__600__1,0.33740000000000003,0.3486,0.3486,0.375,level_6
jails,2018-19,jails__null__jails__district jails__movement of prisons__travel expenses,2056__0__101__486__600__3,0,0.0095,0.0095,0.0104,level_6
jails,2019-20,jails__null__jails__district jails__movement of prisons__travel expenses,2056__0__101__486__600__3,0.0052,0.0104,0.0104,0.0104,level_6
jails,2020-21,jails__null__jails__district jails__movement of prisons__travel expenses,2056__0__101__486__600__3,0.0046,0.0104,0.0104,0.0097,level_6
jails,2021-22,jails__null__jails__district jails__movement of prisons__travel expenses,2056__0__101__486__600__3,0.0040999999999999995,0.0097,0.0097,0.0045000000000000005,level_6
jails,2022-23,jails__null__jails__district jails__movement of prisons__travel expenses,2056__0__101__486__600__3,0.0067,0.0045000000000000005,0.0045000000000000005,0.0040999999999999995,level_6
jails,2018-19,jails__null__jails__district jails__movement of prisons__office expenses,2056__0__101__486__600__4,0,0.035,0.035,0.037000000000000005,level_6
jails,2019-20,jails__null__jails__district jails__movement of prisons__office expenses,2056__0__101__486__600__4,0.0106,0.037000000000000005,0.037000000000000005,0.037000000000000005,level_6
jails,2020-21,jails__null__jails__district jails__movement of prisons__office expenses,2056__0__101__486__600__4,0.0048,0.037000000000000005,0.037000000000000005,0.034699999999999995,level_6
jails,2021-22,jails__null__jails__district jails__movement of prisons__office expenses,2056__0__101__486__600__4,0.0085,0.034699999999999995,0.034699999999999995,0.0298,level_6
jails,2022-23,jails__null__jails__district jails__movement of prisons__office expenses,2056__0__101__486__600__4,0.0059,0.0298,0.0298,0.02,level_6
jails,2018-19,jails__null__jails__district jails__movement of prisons__minor works,2056__0__101__486__600__14,0,0.1,0.1,0.11,level_6
jails,2019-20,jails__null__jails__district jails__movement of prisons__minor works,2056__0__101__486__600__14,0,0.11,0.11,0.121,level_6
jails,2020-21,jails__null__jails__district jails__movement of prisons__minor works,2056__0__101__486__600__14,0.0199,0.121,0.121,0.13019999999999998,level_6
jails,2021-22,jails__null__jails__district jails__movement of prisons__minor works,2056__0__101__486__600__14,0.1206,0.13019999999999998,0.13019999999999998,0.11699999999999999,level_6
jails,2022-23,jails__null__jails__district jails__movement of prisons__minor works,2056__0__101__486__600__14,0,0.11699999999999999,0.11699999999999999,0.045,level_6
jails,2018-19,jails__null__jails__district jails__movement of prisons__maintenance,2056__0__101__486__600__17,0,0.02,0.02,0.03,level_6
jails,2019-20,jails__null__jails__district jails__movement of prisons__maintenance,2056__0__101__486__600__17,0.0098,0.03,0.03,0.033,level_6
jails,2020-21,jails__null__jails__district jails__movement of prisons__maintenance,2056__0__101__486__600__17,0.03,0.033,0.033,0.030699999999999998,level_6
jails,2021-22,jails__null__jails__district jails__movement of prisons__maintenance,2056__0__101__486__600__17,0.0274,0.030699999999999998,0.030699999999999998,0.045,level_6
jails,2022-23,jails__null__jails__district jails__movement of prisons__maintenance,2056__0__101__486__600__17,0.0147,0.045,0.045,0.0405,level_6
jails,2018-19,jails__null__jails__district jails__movement of prisons__materials & supplies,2056__0__101__486__600__19,0,0.15,0.35,0.213,level_6
jails,2019-20,jails__null__jails__district jails__movement of prisons__materials & supplies,2056__0__101__486__600__19,0.34380000000000005,0.213,0.213,0.17809999999999998,level_6
jails,2020-21,jails__null__jails__district jails__movement of prisons__materials & supplies,2056__0__101__486__600__19,0.15039999999999998,0.17809999999999998,0.17809999999999998,0.1805,level_6
jails,2021-22,jails__null__jails__district jails__movement of prisons__materials & supplies,2056__0__101__486__600__19,0.1675,0.1805,0.1805,0.1785,level_6
jails,2022-23,jails__null__jails__district jails__movement of prisons__materials & supplies,2056__0__101__486__600__19,0.125,0.1785,0.1785,0.1566,level_6
jails,2018-19,"jails__null__jails__district jails__movement of prisons__rents, rates & taxes / royalty",2056__0__101__486__600__6,0,0.003,0.003,0.003,level_6
jails,2019-20,"jails__null__jails__district jails__movement of prisons__rents, rates & taxes / royalty",2056__0__101__486__600__6,0,0.003,0.003,0.003,level_6
jails,2020-21,"jails__null__jails__district jails__movement of prisons__rents, rates & taxes / royalty",2056__0__101__486__600__6,0,0.003,0.003,0.0028000000000000004,level_6
jails,2021-22,"jails__null__jails__district jails__movement of prisons__rents, rates & taxes / royalty",2056__0__101__486__600__6,0,0.0028000000000000004,0.0028000000000000004,0.0025,level_6
jails,2022-23,"jails__null__jails__district jails__movement of prisons__rents, rates & taxes / royalty",2056__0__101__486__600__6,0,0.0025,0.0025,0.0023,level_6
jails,2018-19,jails__null__direction and administration__head quarters establishment__null__other charges,2056__0__1__172__0__26,0,0.26,0.26,0.265,level_6
jails,2019-20,jails__null__direction and administration__head quarters establishment__null__other charges,2056__0__1__172__0__26,0.06,0.265,0.505,3.37,level_6
jails,2020-21,jails__null__direction and administration__head quarters establishment__null__other charges,2056__0__1__172__0__26,0.35,3.37,3.37,0.7301000000000001,level_6
jails,2021-22,jails__null__direction and administration__head quarters establishment__null__other charges,2056__0__1__172__0__26,0.08,0.7301000000000001,0.7301000000000001,0.11800000000000001,level_6
jails,2022-23,jails__null__direction and administration__head quarters establishment__null__other charges,2056__0__1__172__0__26,0.05,0.11800000000000001,0.128,0.11620000000000001,level_6
jails,2018-19,jails__null__jail manufacturers__null__null__materials & supplies,2056__0__102__0__0__19,0.231,0.4,0.4,0.44,level_6
jails,2019-20,jails__null__jail manufacturers__null__null__materials & supplies,2056__0__102__0__0__19,0.2167,0.44,0.44,0.484,level_6
jails,2020-21,jails__null__jail manufacturers__null__null__materials & supplies,2056__0__102__0__0__19,0.1542,0.484,0.484,0.18600000000000003,level_6
jails,2021-22,jails__null__jail manufacturers__null__null__materials & supplies,2056__0__102__0__0__19,0.2691,0.18600000000000003,0.18600000000000003,1.35,level_6
jails,2022-23,jails__null__jail manufacturers__null__null__materials & supplies,2056__0__102__0__0__19,0.1593,1.35,1.35,1.215,level_6
jails,2018-19,"jails__null__other expenditure__open air jails__null__rents, rates & taxes / royalty",2056__0__800__489__0__6,0,0.001,0.001,0.001,level_6
jails,2019-20,"jails__null__other expenditure__open air jails__null__rents, rates & taxes / royalty",2056__0__800__489__0__6,0,0.001,0.001,0.001,level_6
jails,2020-21,"jails__null__other expenditure__open air jails__null__rents, rates & taxes / royalty",2056__0__800__489__0__6,0,0.001,0.001,9e-4,level_6
jails,2021-22,"jails__null__other expenditure__open air jails__null__rents, rates & taxes / royalty",2056__0__800__489__0__6,0,9e-4,9e-4,9e-4,level_6
jails,2022-23,"jails__null__other expenditure__open air jails__null__rents, rates & taxes / royalty",2056__0__800__489__0__6,0,9e-4,9e-4,8e-4,level_6
jails,2018-19,jails__null__other expenditure__open air jails__null__machinery and equipment / tools & plants,2056__0__800__489__0__15,0,0.01,0.01,0.01,level_6
jails,2019-20,jails__null__other expenditure__open air jails__null__machinery and equipment / tools & plants,2056__0__800__489__0__15,0,0.01,0.01,0.12,level_6
jails,2020-21,jails__null__other expenditure__open air jails__null__machinery and equipment / tools & plants,2056__0__800__489__0__15,0,0.12,0.12,1e-4,level_6
jails,2021-22,jails__null__other expenditure__open air jails__null__machinery and equipment / tools & plants,2056__0__800__489__0__15,0.0028000000000000004,1e-4,1e-4,1e-4,level_6
jails,2022-23,jails__null__other expenditure__open air jails__null__machinery and equipment / tools & plants,2056__0__800__489__0__15,0,1e-4,1e-4,0,level_6
jails,2018-19,jails__null__other expenditure__open air jails__null__materials & supplies,2056__0__800__489__0__19,0.0348,0.06559999999999999,0.10039999999999999,0.091,level_6
jails,2019-20,jails__null__other expenditure__open air jails__null__materials & supplies,2056__0__800__489__0__19,0.0717,0.091,0.091,0.075,level_6
jails,2020-21,jails__null__other expenditure__open air jails__null__materials & supplies,2056__0__800__489__0__19,0.0446,0.075,0.075,0.0699,level_6
jails,2021-22,jails__null__other expenditure__open air jails__null__materials & supplies,2056__0__800__489__0__19,0.0421,0.0699,0.0699,0.0675,level_6
jails,2022-23,jails__null__other expenditure__open air jails__null__materials & supplies,2056__0__800__489__0__19,0.0434,0.0675,0.0675,0.060899999999999996,level_6
jails,2018-19,jails__null__jail manufacturers__null__null__machinery and equipment / tools & plants,2056__0__102__0__0__15,0,0.05,0.05,0.055,level_6
jails,2019-20,jails__null__jail manufacturers__null__null__machinery and equipment / tools & plants,2056__0__102__0__0__15,0,0.055,0.055,0.055,level_6
jails,2020-21,jails__null__jail manufacturers__null__null__machinery and equipment / tools & plants,2056__0__102__0__0__15,0,0.055,0.055,0.0512,level_6
jails,2021-22,jails__null__jail manufacturers__null__null__machinery and equipment / tools & plants,2056__0__102__0__0__15,0,0.0512,0.0512,1e-4,level_6
jails,2022-23,jails__null__jail manufacturers__null__null__machinery and equipment / tools & plants,2056__0__102__0__0__15,0,1e-4,1e-4,0,level_6
jails,2018-19,jails__null__jails__changes for police custody__movement of prisons__other charges,2056__0__101__487__600__26,3.5532,3.095,3.095,4.604,level_6
jails,2019-20,jails__null__jails__changes for police custody__movement of prisons__other charges,2056__0__101__487__600__26,3.0877,4.604,8.238999999999999,8.252,level_6
jails,2020-21,jails__null__jails__changes for police custody__movement of prisons__other charges,2056__0__101__487__600__26,8.1282,8.252,8.252,7.6963,level_6
jails,2021-22,jails__null__jails__changes for police custody__movement of prisons__other charges,2056__0__101__487__600__26,5.021599999999999,7.6963,7.6963,2.8963,level_6
jails,2022-23,jails__null__jails__changes for police custody__movement of prisons__other charges,2056__0__101__487__600__26,2.1088,2.8963,5.0148,2.6067,level_6
jails,2018-19,jails__null__direction and administration__head quarters establishment__null__wages,2056__0__1__172__0__2,0.0078000000000000005,0.0078000000000000005,0.0078000000000000005,0.0108,level_6
jails,2019-20,jails__null__direction and administration__head quarters establishment__null__wages,2056__0__1__172__0__2,0.0052,0.0108,0.0108,0.0432,level_6
jails,2020-21,jails__null__direction and administration__head quarters establishment__null__wages,2056__0__1__172__0__2,0.0108,0.0432,0.0432,0.0401,level_6
jails,2021-22,jails__null__direction and administration__head quarters establishment__null__wages,2056__0__1__172__0__2,0.042,0.0401,0.0401,0.0432,level_6
jails,2022-23,jails__null__direction and administration__head quarters establishment__null__wages,2056__0__1__172__0__2,0.042800000000000005,0.0432,0.0432,0.0432,level_6
jails,2018-19,jails__null__jails__district jails__null__wages,2056__0__101__486__0__2,4.5654,5.3001,5.3001,5.7834,level_6
jails,2019-20,jails__null__jails__district jails__null__wages,2056__0__101__486__0__2,4.548,5.7834,5.7834,5.8384,level_6
jails,2020-21,jails__null__jails__district jails__null__wages,2056__0__101__486__0__2,4.4124,5.8384,5.8384,5.429600000000001,level_6
jails,2021-22,jails__null__jails__district jails__null__wages,2056__0__101__486__0__2,4.1053999999999995,5.429600000000001,5.429600000000001,5.9725,level_6
jails,2022-23,jails__null__jails__district jails__null__wages,2056__0__101__486__0__2,4.3942,5.9725,5.9725,6.0025,level_6
jails,2018-19,jails__null__jail manufacturers__null__null__wages,2056__0__102__0__0__2,0.1175,0.17,0.17,0.187,level_6
jails,2019-20,jails__null__jail manufacturers__null__null__wages,2056__0__102__0__0__2,0.30760000000000004,0.187,0.187,0.25,level_6
jails,2020-21,jails__null__jail manufacturers__null__null__wages,2056__0__102__0__0__2,0.1586,0.25,0.25,0.2511,level_6
jails,2021-22,jails__null__jail manufacturers__null__null__wages,2056__0__102__0__0__2,0.2016,0.2511,0.2511,0.2511,level_6
jails,2022-23,jails__null__jail manufacturers__null__null__wages,2056__0__102__0__0__2,0.1441,0.2511,0.2511,0.2511,level_6
