budget_for,year,head_title,level_code,total_actuals,total_estimate_py,total_revised_py,total_estimate_cy,level_col,head_title_updated,level_num,min_level,display_title,category
justice,2019-20,"labour & employment__labour__industrial relations__labour court, guwahati__null__office expenses",2230__1__101__899__0__4,3.24,5.5,5.5,5.7,level_6,"labour & employment__labour__industrial relations__labour court, guwahati__office expenses",6,6,"Labour & Employment - Labour - Industrial Relations - Labour Court, Guwahati - Office Expenses",labour and employment - labour court
justice,2020-21,"labour & employment__labour__industrial relations__labour court, guwahati__null__office expenses",2230__1__101__899__0__4,5.5,5.7,5.7,6.61,level_6,"labour & employment__labour__industrial relations__labour court, guwahati__office expenses",6,6,"Labour & Employment - Labour - Industrial Relations - Labour Court, Guwahati - Office Expenses",labour and employment - labour court
justice,2021-22,"labour & employment__labour__industrial relations__labour court, guwahati__null__office expenses",2230__1__101__899__0__4,2.41,6.61,6.61,8.540000000000001,level_6,"labour & employment__labour__industrial relations__labour court, guwahati__office expenses",6,6,"Labour & Employment - Labour - Industrial Relations - Labour Court, Guwahati - Office Expenses",labour and employment - labour court
justice,2018-19,"labour & employment__labour__industrial relations__labour court, dibrugarh__null__salaries",2230__1__101__929__0__1,36.74,66.75,66.75,71.65,level_6,"labour & employment__labour__industrial relations__labour court, dibrugarh__salaries",6,6,"Labour & Employment - Labour - Industrial Relations - Labour Court, Dibrugarh - Salaries",labour and employment - labour court
justice,2019-20,"labour & employment__labour__industrial relations__labour court, dibrugarh__null__salaries",2230__1__101__929__0__1,58.15,71.65,71.65,75.37,level_6,"labour & employment__labour__industrial relations__labour court, dibrugarh__salaries",6,6,"Labour & Employment - Labour - Industrial Relations - Labour Court, Dibrugarh - Salaries",labour and employment - labour court
justice,2020-21,"labour & employment__labour__industrial relations__labour court, dibrugarh__null__salaries",2230__1__101__929__0__1,69.7,75.37,75.37,90.74,level_6,"labour & employment__labour__industrial relations__labour court, dibrugarh__salaries",6,6,"Labour & Employment - Labour - Industrial Relations - Labour Court, Dibrugarh - Salaries",labour and employment - labour court
justice,2021-22,"labour & employment__labour__industrial relations__labour court, dibrugarh__null__salaries",2230__1__101__929__0__1,73.09,90.74,90.74,88.2,level_6,"labour & employment__labour__industrial relations__labour court, dibrugarh__salaries",6,6,"Labour & Employment - Labour - Industrial Relations - Labour Court, Dibrugarh - Salaries",labour and employment - labour court
justice,2018-19,"labour & employment__labour__industrial relations__labour court, dibrugarh__null__travel expenses",2230__1__101__929__0__3,0.24,2,2,2.2,level_6,"labour & employment__labour__industrial relations__labour court, dibrugarh__travel expenses",6,6,"Labour & Employment - Labour - Industrial Relations - Labour Court, Dibrugarh - Travel Expenses",labour and employment - labour court
justice,2019-20,"labour & employment__labour__industrial relations__labour court, dibrugarh__null__travel expenses",2230__1__101__929__0__3,1.99,2.2,2.2,2.3,level_6,"labour & employment__labour__industrial relations__labour court, dibrugarh__travel expenses",6,6,"Labour & Employment - Labour - Industrial Relations - Labour Court, Dibrugarh - Travel Expenses",labour and employment - labour court
justice,2020-21,"labour & employment__labour__industrial relations__labour court, dibrugarh__null__travel expenses",2230__1__101__929__0__3,1.2,2.3,2.3,2.35,level_6,"labour & employment__labour__industrial relations__labour court, dibrugarh__travel expenses",6,6,"Labour & Employment - Labour - Industrial Relations - Labour Court, Dibrugarh - Travel Expenses",labour and employment - labour court
justice,2021-22,"labour & employment__labour__industrial relations__labour court, dibrugarh__null__travel expenses",2230__1__101__929__0__3,1.26,2.35,2.35,2.25,level_6,"labour & employment__labour__industrial relations__labour court, dibrugarh__travel expenses",6,6,"Labour & Employment - Labour - Industrial Relations - Labour Court, Dibrugarh - Travel Expenses",labour and employment - labour court
justice,2018-19,"labour & employment__labour__industrial relations__labour court, dibrugarh__null__office expenses",2230__1__101__929__0__4,3.98,5.45,5.45,6.08,level_6,"labour & employment__labour__industrial relations__labour court, dibrugarh__office expenses",6,6,"Labour & Employment - Labour - Industrial Relations - Labour Court, Dibrugarh - Office Expenses",labour and employment - labour court
justice,2019-20,"labour & employment__labour__industrial relations__labour court, dibrugarh__null__office expenses",2230__1__101__929__0__4,5.32,6.08,6.08,6.46,level_6,"labour & employment__labour__industrial relations__labour court, dibrugarh__office expenses",6,6,"Labour & Employment - Labour - Industrial Relations - Labour Court, Dibrugarh - Office Expenses",labour and employment - labour court
justice,2020-21,"labour & employment__labour__industrial relations__labour court, dibrugarh__null__office expenses",2230__1__101__929__0__4,5.01,6.46,6.46,7.13,level_6,"labour & employment__labour__industrial relations__labour court, dibrugarh__office expenses",6,6,"Labour & Employment - Labour - Industrial Relations - Labour Court, Dibrugarh - Office Expenses",labour and employment - labour court
justice,2021-22,"labour & employment__labour__industrial relations__labour court, dibrugarh__null__office expenses",2230__1__101__929__0__4,4.51,7.13,7.13,9.9,level_6,"labour & employment__labour__industrial relations__labour court, dibrugarh__office expenses",6,6,"Labour & Employment - Labour - Industrial Relations - Labour Court, Dibrugarh - Office Expenses",labour and employment - labour court
justice,2018-19,"labour & employment__labour__industrial relations__labour court, dibrugarh__null__rents, rates & taxes / royalty",2230__1__101__929__0__6,0.85,0.87,0.87,0.9,level_6,"labour & employment__labour__industrial relations__labour court, dibrugarh__rents, rates & taxes / royalty",6,6,"Labour & Employment - Labour - Industrial Relations - Labour Court, Dibrugarh - Rents, Rates & Taxes / Royalty",labour and employment - labour court
justice,2019-20,"labour & employment__labour__industrial relations__labour court, dibrugarh__null__rents, rates & taxes / royalty",2230__1__101__929__0__6,0.85,0.9,0.9,0.95,level_6,"labour & employment__labour__industrial relations__labour court, dibrugarh__rents, rates & taxes / royalty",6,6,"Labour & Employment - Labour - Industrial Relations - Labour Court, Dibrugarh - Rents, Rates & Taxes / Royalty",labour and employment - labour court
justice,2020-21,"labour & employment__labour__industrial relations__labour court, dibrugarh__null__rents, rates & taxes / royalty",2230__1__101__929__0__6,0,0.95,0.95,0.97,level_6,"labour & employment__labour__industrial relations__labour court, dibrugarh__rents, rates & taxes / royalty",6,6,"Labour & Employment - Labour - Industrial Relations - Labour Court, Dibrugarh - Rents, Rates & Taxes / Royalty",labour and employment - labour court
justice,2021-22,"labour & employment__labour__industrial relations__labour court, dibrugarh__null__rents, rates & taxes / royalty",2230__1__101__929__0__6,0.85,0.97,0.97,1.5,level_6,"labour & employment__labour__industrial relations__labour court, dibrugarh__rents, rates & taxes / royalty",6,6,"Labour & Employment - Labour - Industrial Relations - Labour Court, Dibrugarh - Rents, Rates & Taxes / Royalty",labour and employment - labour court
justice,2018-19,"labour & employment__labour__industrial relations__industrial tribunal, guwahati__null__office expenses",2230__1__101__264__0__4,0.64,4.67,4.67,5.12,level_6,"labour & employment__labour__industrial relations__industrial tribunal, guwahati__office expenses",6,6,"Labour & Employment - Labour - Industrial Relations - Industrial Tribunal, Guwahati - Office Expenses",labour and employment - industrial tribunal
justice,2019-20,"labour & employment__labour__industrial relations__industrial tribunal, guwahati__null__office expenses",2230__1__101__264__0__4,1.04,5.12,5.12,5.37,level_6,"labour & employment__labour__industrial relations__industrial tribunal, guwahati__office expenses",6,6,"Labour & Employment - Labour - Industrial Relations - Industrial Tribunal, Guwahati - Office Expenses",labour and employment - industrial tribunal
justice,2020-21,"labour & employment__labour__industrial relations__industrial tribunal, guwahati__null__office expenses",2230__1__101__264__0__4,1.33,5.37,5.37,5.47,level_6,"labour & employment__labour__industrial relations__industrial tribunal, guwahati__office expenses",6,6,"Labour & Employment - Labour - Industrial Relations - Industrial Tribunal, Guwahati - Office Expenses",labour and employment - industrial tribunal
justice,2021-22,"labour & employment__labour__industrial relations__industrial tribunal, guwahati__null__office expenses",2230__1__101__264__0__4,3.74,5.47,5.47,7.11,level_6,"labour & employment__labour__industrial relations__industrial tribunal, guwahati__office expenses",6,6,"Labour & Employment - Labour - Industrial Relations - Industrial Tribunal, Guwahati - Office Expenses",labour and employment - industrial tribunal
justice,2018-19,"labour & employment__labour__industrial relations__industrial tribunal, dibrugarh__null__payment for professional and special services",2230__1__101__265__0__5,0,0,0,0.02,level_6,"labour & employment__labour__industrial relations__industrial tribunal, dibrugarh__payment for professional and special services",6,6,"Labour & Employment - Labour - Industrial Relations - Industrial Tribunal, Dibrugarh - Payment For Professional And Special Services",labour and employment - industrial tribunal
justice,2019-20,"labour & employment__labour__industrial relations__industrial tribunal, dibrugarh__null__payment for professional and special services",2230__1__101__265__0__5,0,0.02,0.02,0.04,level_6,"labour & employment__labour__industrial relations__industrial tribunal, dibrugarh__payment for professional and special services",6,6,"Labour & Employment - Labour - Industrial Relations - Industrial Tribunal, Dibrugarh - Payment For Professional And Special Services",labour and employment - industrial tribunal
justice,2020-21,"labour & employment__labour__industrial relations__industrial tribunal, dibrugarh__null__payment for professional and special services",2230__1__101__265__0__5,0,0.04,0.04,0.04,level_6,"labour & employment__labour__industrial relations__industrial tribunal, dibrugarh__payment for professional and special services",6,6,"Labour & Employment - Labour - Industrial Relations - Industrial Tribunal, Dibrugarh - Payment For Professional And Special Services",labour and employment - industrial tribunal
justice,2021-22,"labour & employment__labour__industrial relations__industrial tribunal, dibrugarh__null__payment for professional and special services",2230__1__101__265__0__5,0,0.04,0.04,0.27,level_6,"labour & employment__labour__industrial relations__industrial tribunal, dibrugarh__payment for professional and special services",6,6,"Labour & Employment - Labour - Industrial Relations - Industrial Tribunal, Dibrugarh - Payment For Professional And Special Services",labour and employment - industrial tribunal
justice,2018-19,"labour & employment__labour__industrial relations__labour court, dibrugarh__null__wages",2230__1__101__929__0__2,0.91,2,2,2.5,level_6,"labour & employment__labour__industrial relations__labour court, dibrugarh__wages",6,6,"Labour & Employment - Labour - Industrial Relations - Labour Court, Dibrugarh - Wages",labour and employment - labour court
justice,2019-20,"labour & employment__labour__industrial relations__labour court, dibrugarh__null__wages",2230__1__101__929__0__2,1.71,2.5,2.5,2.75,level_6,"labour & employment__labour__industrial relations__labour court, dibrugarh__wages",6,6,"Labour & Employment - Labour - Industrial Relations - Labour Court, Dibrugarh - Wages",labour and employment - labour court
justice,2020-21,"labour & employment__labour__industrial relations__labour court, dibrugarh__null__wages",2230__1__101__929__0__2,2.49,2.75,2.75,2.81,level_6,"labour & employment__labour__industrial relations__labour court, dibrugarh__wages",6,6,"Labour & Employment - Labour - Industrial Relations - Labour Court, Dibrugarh - Wages",labour and employment - labour court
