budget_for,year,head_title,level_code,total_actuals,total_estimate_py,total_revised_py,total_estimate_cy,level_col,head_title_updated,level_num,min_level,ref_id,display_title,category,slug
justice,2021-22,"labour & employment__labour__industrial relations__labour court, dibrugarh__null__travel expenses",2230__1__101__929__0__3,0.0126,0.0235,0.0235,0.0225,level_6,"labour & employment__labour__industrial relations__labour court, dibrugarh__travel expenses",6,6,1085,"Labour & Employment -> Labour -> Industrial Relations -> Labour Court, Dibrugarh -> Travel Expenses",labour and employment - labour court,"labour_&_employment_labour_industrial_relations_labour_court,_dibrugarh_travel_expenses"
justice,2018-19,"labour & employment__labour__industrial relations__labour court, dibrugarh__null__office expenses",2230__1__101__929__0__4,0.0398,0.0545,0.0545,0.0608,level_6,"labour & employment__labour__industrial relations__labour court, dibrugarh__office expenses",6,6,1086,"Labour & Employment -> Labour -> Industrial Relations -> Labour Court, Dibrugarh -> Office Expenses",labour and employment - labour court,"labour_&_employment_labour_industrial_relations_labour_court,_dibrugarh_office_expenses"
justice,2019-20,"labour & employment__labour__industrial relations__labour court, dibrugarh__null__office expenses",2230__1__101__929__0__4,0.0532,0.0608,0.0608,0.0646,level_6,"labour & employment__labour__industrial relations__labour court, dibrugarh__office expenses",6,6,1087,"Labour & Employment -> Labour -> Industrial Relations -> Labour Court, Dibrugarh -> Office Expenses",labour and employment - labour court,"labour_&_employment_labour_industrial_relations_labour_court,_dibrugarh_office_expenses"
justice,2020-21,"labour & employment__labour__industrial relations__labour court, dibrugarh__null__office expenses",2230__1__101__929__0__4,0.0501,0.0646,0.0646,0.0713,level_6,"labour & employment__labour__industrial relations__labour court, dibrugarh__office expenses",6,6,1088,"Labour & Employment -> Labour -> Industrial Relations -> Labour Court, Dibrugarh -> Office Expenses",labour and employment - labour court,"labour_&_employment_labour_industrial_relations_labour_court,_dibrugarh_office_expenses"
justice,2021-22,"labour & employment__labour__industrial relations__labour court, dibrugarh__null__office expenses",2230__1__101__929__0__4,0.0451,0.0713,0.0713,0.099,level_6,"labour & employment__labour__industrial relations__labour court, dibrugarh__office expenses",6,6,1089,"Labour & Employment -> Labour -> Industrial Relations -> Labour Court, Dibrugarh -> Office Expenses",labour and employment - labour court,"labour_&_employment_labour_industrial_relations_labour_court,_dibrugarh_office_expenses"
justice,2018-19,"labour & employment__labour__industrial relations__labour court, dibrugarh__null__rents, rates & taxes / royalty",2230__1__101__929__0__6,0.0085,0.0087,0.0087,0.009,level_6,"labour & employment__labour__industrial relations__labour court, dibrugarh__rents, rates & taxes / royalty",6,6,1090,"Labour & Employment -> Labour -> Industrial Relations -> Labour Court, Dibrugarh -> Rents, Rates & Taxes / Royalty",labour and employment - labour court,"labour_&_employment_labour_industrial_relations_labour_court,_dibrugarh_rents,_rates_&_taxes_/_royalty"
justice,2019-20,"labour & employment__labour__industrial relations__labour court, dibrugarh__null__rents, rates & taxes / royalty",2230__1__101__929__0__6,0.0085,0.009,0.009,0.0095,level_6,"labour & employment__labour__industrial relations__labour court, dibrugarh__rents, rates & taxes / royalty",6,6,1091,"Labour & Employment -> Labour -> Industrial Relations -> Labour Court, Dibrugarh -> Rents, Rates & Taxes / Royalty",labour and employment - labour court,"labour_&_employment_labour_industrial_relations_labour_court,_dibrugarh_rents,_rates_&_taxes_/_royalty"
justice,2020-21,"labour & employment__labour__industrial relations__labour court, dibrugarh__null__rents, rates & taxes / royalty",2230__1__101__929__0__6,0,0.0095,0.0095,0.0097,level_6,"labour & employment__labour__industrial relations__labour court, dibrugarh__rents, rates & taxes / royalty",6,6,1092,"Labour & Employment -> Labour -> Industrial Relations -> Labour Court, Dibrugarh -> Rents, Rates & Taxes / Royalty",labour and employment - labour court,"labour_&_employment_labour_industrial_relations_labour_court,_dibrugarh_rents,_rates_&_taxes_/_royalty"
justice,2021-22,"labour & employment__labour__industrial relations__labour court, dibrugarh__null__rents, rates & taxes / royalty",2230__1__101__929__0__6,0.0085,0.0097,0.0097,0.015,level_6,"labour & employment__labour__industrial relations__labour court, dibrugarh__rents, rates & taxes / royalty",6,6,1093,"Labour & Employment -> Labour -> Industrial Relations -> Labour Court, Dibrugarh -> Rents, Rates & Taxes / Royalty",labour and employment - labour court,"labour_&_employment_labour_industrial_relations_labour_court,_dibrugarh_rents,_rates_&_taxes_/_royalty"
justice,2018-19,"labour & employment__labour__industrial relations__industrial tribunal, guwahati__null__office expenses",2230__1__101__264__0__4,0.0064,0.0467,0.0467,0.0512,level_6,"labour & employment__labour__industrial relations__industrial tribunal, guwahati__office expenses",6,6,1094,"Labour & Employment -> Labour -> Industrial Relations -> Industrial Tribunal, Guwahati -> Office Expenses",labour and employment - industrial tribunal,"labour_&_employment_labour_industrial_relations_industrial_tribunal,_guwahati_office_expenses"
justice,2019-20,"labour & employment__labour__industrial relations__industrial tribunal, guwahati__null__office expenses",2230__1__101__264__0__4,0.0104,0.0512,0.0512,0.0537,level_6,"labour & employment__labour__industrial relations__industrial tribunal, guwahati__office expenses",6,6,1095,"Labour & Employment -> Labour -> Industrial Relations -> Industrial Tribunal, Guwahati -> Office Expenses",labour and employment - industrial tribunal,"labour_&_employment_labour_industrial_relations_industrial_tribunal,_guwahati_office_expenses"
justice,2020-21,"labour & employment__labour__industrial relations__industrial tribunal, guwahati__null__office expenses",2230__1__101__264__0__4,0.0133,0.0537,0.0537,0.0547,level_6,"labour & employment__labour__industrial relations__industrial tribunal, guwahati__office expenses",6,6,1096,"Labour & Employment -> Labour -> Industrial Relations -> Industrial Tribunal, Guwahati -> Office Expenses",labour and employment - industrial tribunal,"labour_&_employment_labour_industrial_relations_industrial_tribunal,_guwahati_office_expenses"
justice,2021-22,"labour & employment__labour__industrial relations__industrial tribunal, guwahati__null__office expenses",2230__1__101__264__0__4,0.0374,0.0547,0.0547,0.0711,level_6,"labour & employment__labour__industrial relations__industrial tribunal, guwahati__office expenses",6,6,1097,"Labour & Employment -> Labour -> Industrial Relations -> Industrial Tribunal, Guwahati -> Office Expenses",labour and employment - industrial tribunal,"labour_&_employment_labour_industrial_relations_industrial_tribunal,_guwahati_office_expenses"
justice,2018-19,"labour & employment__labour__industrial relations__industrial tribunal, dibrugarh__null__payment for professional and special services",2230__1__101__265__0__5,0,0,0,2e-4,level_6,"labour & employment__labour__industrial relations__industrial tribunal, dibrugarh__payment for professional and special services",6,6,1098,"Labour & Employment -> Labour -> Industrial Relations -> Industrial Tribunal, Dibrugarh -> Payment For Professional And Special Services",labour and employment - industrial tribunal,"labour_&_employment_labour_industrial_relations_industrial_tribunal,_dibrugarh_payment_for_professional_and_special_services"
justice,2019-20,"labour & employment__labour__industrial relations__industrial tribunal, dibrugarh__null__payment for professional and special services",2230__1__101__265__0__5,0,2e-4,2e-4,4e-4,level_6,"labour & employment__labour__industrial relations__industrial tribunal, dibrugarh__payment for professional and special services",6,6,1099,"Labour & Employment -> Labour -> Industrial Relations -> Industrial Tribunal, Dibrugarh -> Payment For Professional And Special Services",labour and employment - industrial tribunal,"labour_&_employment_labour_industrial_relations_industrial_tribunal,_dibrugarh_payment_for_professional_and_special_services"
justice,2020-21,"labour & employment__labour__industrial relations__industrial tribunal, dibrugarh__null__payment for professional and special services",2230__1__101__265__0__5,0,4e-4,4e-4,4e-4,level_6,"labour & employment__labour__industrial relations__industrial tribunal, dibrugarh__payment for professional and special services",6,6,1100,"Labour & Employment -> Labour -> Industrial Relations -> Industrial Tribunal, Dibrugarh -> Payment For Professional And Special Services",labour and employment - industrial tribunal,"labour_&_employment_labour_industrial_relations_industrial_tribunal,_dibrugarh_payment_for_professional_and_special_services"
justice,2021-22,"labour & employment__labour__industrial relations__industrial tribunal, dibrugarh__null__payment for professional and special services",2230__1__101__265__0__5,0,4e-4,4e-4,0.0027,level_6,"labour & employment__labour__industrial relations__industrial tribunal, dibrugarh__payment for professional and special services",6,6,1101,"Labour & Employment -> Labour -> Industrial Relations -> Industrial Tribunal, Dibrugarh -> Payment For Professional And Special Services",labour and employment - industrial tribunal,"labour_&_employment_labour_industrial_relations_industrial_tribunal,_dibrugarh_payment_for_professional_and_special_services"
justice,2018-19,"labour & employment__labour__industrial relations__labour court, dibrugarh__null__wages",2230__1__101__929__0__2,0.0091,0.02,0.02,0.025,level_6,"labour & employment__labour__industrial relations__labour court, dibrugarh__wages",6,6,1102,"Labour & Employment -> Labour -> Industrial Relations -> Labour Court, Dibrugarh -> Wages",labour and employment - labour court,"labour_&_employment_labour_industrial_relations_labour_court,_dibrugarh_wages"
justice,2019-20,"labour & employment__labour__industrial relations__labour court, dibrugarh__null__wages",2230__1__101__929__0__2,0.0171,0.025,0.025,0.0275,level_6,"labour & employment__labour__industrial relations__labour court, dibrugarh__wages",6,6,1103,"Labour & Employment -> Labour -> Industrial Relations -> Labour Court, Dibrugarh -> Wages",labour and employment - labour court,"labour_&_employment_labour_industrial_relations_labour_court,_dibrugarh_wages"
justice,2020-21,"labour & employment__labour__industrial relations__labour court, dibrugarh__null__wages",2230__1__101__929__0__2,0.0249,0.0275,0.0275,0.0281,level_6,"labour & employment__labour__industrial relations__labour court, dibrugarh__wages",6,6,1104,"Labour & Employment -> Labour -> Industrial Relations -> Labour Court, Dibrugarh -> Wages",labour and employment - labour court,"labour_&_employment_labour_industrial_relations_labour_court,_dibrugarh_wages"
justice,2021-22,"labour & employment__labour__industrial relations__labour court, dibrugarh__null__wages",2230__1__101__929__0__2,0.02339999999999999,0.0281,0.0311,0.0426,level_6,"labour & employment__labour__industrial relations__labour court, dibrugarh__wages",6,6,1105,"Labour & Employment -> Labour -> Industrial Relations -> Labour Court, Dibrugarh -> Wages",labour and employment - labour court,"labour_&_employment_labour_industrial_relations_labour_court,_dibrugarh_wages"
justice,2018-19,capital outlay on public works__office buildings__construction - general pool accommodation__judicial department__completion of high court building (construction of underpass)__major works,4059__1__101__4153__986__13,0,20,20,8,level_6,capital outlay on public works__office buildings__construction - general pool accommodation__judicial department__completion of high court building (construction of underpass)__major works,6,6,1106,Capital Outlay On Public Works -> Office Buildings -> Construction - General Pool Accommodation -> Judicial Department -> Completion Of High Court Building (Construction Of Underpass) -> Major Works,capital outlay,capital_outlay_on_public_works_office_buildings_construction_-_general_pool_accommodation_judicial_department_completion_of_high_court_building_(construction_of_underpass)_major_works
justice,2019-20,capital outlay on public works__office buildings__construction - general pool accommodation__judicial department__completion of high court building (construction of underpass)__major works,4059__1__101__4153__986__13,7.91,8,8,3,level_6,capital outlay on public works__office buildings__construction - general pool accommodation__judicial department__completion of high court building (construction of underpass)__major works,6,6,1107,Capital Outlay On Public Works -> Office Buildings -> Construction - General Pool Accommodation -> Judicial Department -> Completion Of High Court Building (Construction Of Underpass) -> Major Works,capital outlay,capital_outlay_on_public_works_office_buildings_construction_-_general_pool_accommodation_judicial_department_completion_of_high_court_building_(construction_of_underpass)_major_works
